PUMFID,CERTLEVP,REG_INST,REG_RESP,PGMCIPAP,PGM_P034,PGM_P036,PGM_P100,PGM_P111,PGM_280A,PGM_280B,PGM_280C,PGM_280D,PGM_280E,PGM_280F,PGM_290,PGM_350,PGM_380,PGM_P401,PGM_410,PGM_415,PGM_430,COV_010,COV_070,COV_080,EDU_010,EDU_P020,HLOSINTP,STL_010,STL_020,STULOANS,STL_030,OWESLGD,OWEGVIN,STL_080,STL_100A,STL_100B,STL_100C,STL_100D,STL_130,STL_150,STL_160B,STL_160C,STL_160D,STL_160E,STL_160F,STL_160G,STL_160H,STL_160I,STL_160J,STL_160L,STLP160N,SRCFUND,STL_170A,STL_170B,STL_170C,STL_170D,STL_170E,STL_170F,STL_170G,STL_170H,STL_170I,STL_170J,STL_170L,STLP170N,RESPP,STL_190,DBTOTGRD,DBTALGRD,DBTOTINT,DBTALINT,SCHOLARP,LMA_010,LFSTATP,LMA2_07,LMA3_P01,LFCINDP,LFCOCCP,LFWFTPTP,LMA6_05,LMA6_08,JOBQLEVP,JOBQLGRD,JOBQLINT,LMA6_11,LMA6_12,LMA6_13A,LMA6_13B,LMA6_13C,JOBINCP,LMA6_15,AFT_P010,AFT_P020,AFT_P040,AFT_050,AFT_070,AFT_080,AFT_090,BEF_P140,BEF_160,PREVLEVP,HLOSGRDP,PAR1GRD,PAR1INT,PAR2GRD,PAR2INT,GRADAGEP,GENDER2,MS_P01,MS_P02,CTZSHIPP,VISBMINP,PERSINCP,DDIS_FL
74778,1,1,1,5,1,6,2,6,2,2,2,2,2,1,1,2,2,2,7,5,2,2,2,2,2,6,1,2,6,2,4,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,4,4,4,6,2,1,2,1,3,7,1,1,1,0,1,1,1,2,2,3,2,3,2,2,2,1,1,1,6,2,5,1,6,1,1,1,1,1,1,1,2,2,3,1,2,2
74779,2,2,2,10,1,6,1,2,2,2,2,2,2,1,1,1,2,1,2,3,2,2,5,1,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,1,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,1,10,1,2,7,0,1,1,3,1,3,2,3,3,2,1,2,1,1,2,1,3,3,6,2,2,2,2,1,1,1,1,2,2,1,2,2,1
74780,1,4,4,8,1,6,2,6,2,2,2,2,2,1,1,1,2,1,9,3,1,2,4,2,2,6,1,1,1,1,96,4,3,2,6,6,6,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,3,1,2,1,2,1,7,3,1,1,1,1,1,2,1,2,1,1,1,4,1,6,6,6,6,6,6,6,2,3,2,2,3,3,3,3,3,2,2,1,2,1,4,2
74785,2,4,4,5,1,6,1,1,2,2,2,2,2,1,2,1,2,1,4,1,2,2,1,1,2,6,2,2,6,2,4,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,2,1,1,1,6,2,3,1,6,2,2,2,2,2,1,2,2,2,9,1,2,2
74787,1,2,2,8,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,1,1,2,1,2,2,6,1,1,1,1,96,9,2,6,6,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,2,6,1,1,1,1,1,3,1,1,1,1,2,2,1,2,3,2,1,5,1,6,6,6,6,6,6,6,1,6,1,1,3,3,2,2,2,1,2,2,1,2,5,2
74788,1,2,2,6,1,6,2,6,2,2,2,2,2,1,1,2,2,1,5,1,2,1,1,2,2,6,1,1,1,1,96,1,0,2,6,6,6,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,0,6,2,1,2,1,1,3,1,1,2,1,2,2,3,2,2,2,4,3,2,1,2,1,1,1,6,2,1,6,6,1,1,1,1,1,3,1,1,1,1,2,99,2
74789,2,2,2,5,9,9,2,6,2,2,2,2,2,1,1,1,2,3,6,3,1,6,1,1,2,6,2,1,1,1,96,0,0,6,6,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,2,1,1,1,99,2,1,1,2,1,1,1,1,2,1,1,1,5,2,1,1,1,1,1,6,1,1,6,2,2,1,1,1,1,3,2,1,1,1,2,5,2
74790,2,3,3,7,1,6,2,6,2,2,2,2,2,1,1,2,2,3,3,3,1,2,1,2,1,1,2,1,1,1,96,3,0,2,1,2,2,6,6,2,2,2,2,1,1,2,1,2,2,2,2,3,2,6,6,6,2,1,6,1,6,6,6,6,6,1,4,4,4,4,1,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,2,4,1,1,2,2,1,3,1,6,2,2,2,2,2,1,1,2,2,2,1,1,2
74791,2,1,3,8,1,6,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,1,10,9,1,2,2,2,2,1,2,1,1,1,4,2,2,3,1,1,1,6,1,3,1,2,2,9,9,9,9,1,1,2,2,9,9,4,2
74792,1,1,1,10,1,6,1,9,2,2,2,2,2,1,2,2,2,2,4,3,2,1,1,1,2,6,1,1,1,1,96,3,2,2,1,2,2,6,2,2,1,2,2,1,1,2,2,2,2,2,2,3,1,1,6,6,2,2,6,6,6,6,6,6,2,6,6,3,6,2,1,2,1,2,1,1,10,1,1,6,0,1,1,3,2,1,2,1,2,2,1,2,1,1,1,6,1,1,4,6,1,1,1,1,1,1,2,2,2,1,2,2,1
74793,1,4,4,5,1,6,2,6,2,2,2,2,2,1,2,2,2,2,2,5,2,1,2,2,1,2,1,1,1,1,96,3,3,9,6,6,6,1,4,2,2,1,1,2,2,2,1,2,2,2,2,3,1,6,2,2,6,6,6,1,6,6,6,6,6,2,6,3,6,3,6,2,1,2,1,2,7,2,1,1,0,1,1,3,1,4,5,3,1,2,0,6,6,6,6,6,6,3,4,6,1,3,3,3,3,1,2,2,2,1,2,1,1
74794,3,2,2,8,1,6,2,6,2,2,2,2,2,1,2,2,2,2,2,6,1,2,1,2,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,4,3,1,1,1,2,1,1,2,1,1,2,1,5,2,1,2,1,1,1,6,2,1,6,6,3,1,1,1,1,3,1,1,2,3,1,5,2
74795,3,3,3,4,1,6,2,6,2,2,2,2,2,1,1,1,2,1,2,3,1,2,1,1,1,1,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,2,2,2,2,2,3,2,6,6,2,1,2,1,6,6,6,6,6,6,6,6,6,6,6,4,1,1,1,1,5,5,1,2,2,3,2,1,1,2,2,3,4,4,2,2,1,1,2,2,2,1,3,4,2,3,2,1,2,1,1,1,2,2,1,2,2,1
74797,3,3,3,1,1,6,1,2,2,2,2,2,2,1,1,1,2,1,3,4,1,2,1,2,2,6,3,1,1,1,96,4,3,2,1,2,2,6,3,2,2,1,2,2,1,2,2,2,2,2,2,3,1,6,1,6,6,2,6,6,6,6,6,6,6,6,6,4,6,3,6,2,1,2,1,5,5,1,1,3,3,2,2,1,2,2,4,2,3,2,2,2,1,1,2,2,1,1,99,2,3,9,9,9,9,2,2,9,9,9,9,99,2
74799,2,1,1,8,1,6,2,6,2,2,2,2,2,1,1,2,2,1,8,6,1,2,5,1,2,6,2,1,2,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,0,0,6,2,1,2,1,2,10,1,1,1,0,1,1,3,2,2,2,1,1,2,4,1,1,1,1,6,3,5,3,6,2,1,1,9,9,1,1,2,2,3,1,2,2
74802,3,4,4,10,1,6,2,6,2,2,2,2,2,1,1,2,2,3,2,2,1,2,1,2,1,1,3,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,5,5,1,1,2,2,1,1,1,2,1,1,1,5,2,1,1,1,1,1,6,1,1,6,3,3,1,1,1,1,4,2,1,1,1,2,99,2
74803,2,1,1,8,1,6,2,6,2,2,2,2,2,1,1,1,2,1,4,3,1,2,3,1,1,1,3,1,1,1,96,4,4,2,6,6,6,1,5,2,1,1,1,1,1,1,1,2,2,2,2,3,1,2,2,2,2,1,2,2,6,6,6,6,2,2,6,4,6,4,3,2,1,2,1,6,7,2,1,2,0,1,1,3,1,1,3,2,1,1,6,6,6,6,6,6,6,3,3,6,2,2,1,1,1,1,2,2,2,2,2,1,1
74804,2,2,2,5,2,1,2,6,2,2,2,2,2,1,1,2,2,1,3,1,2,2,1,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,3,2,1,1,5,0,1,1,1,2,1,2,1,3,1,6,6,6,6,6,6,6,1,4,6,2,1,1,1,1,2,1,1,1,1,2,3,1
74805,3,2,2,5,2,1,2,6,2,2,2,2,2,1,1,1,2,2,1,3,1,6,1,2,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,3,2,1,1,2,2,1,1,1,1,2,2,2,5,1,6,6,6,6,6,6,6,1,6,3,3,9,9,9,9,4,1,1,1,2,1,5,2
74806,2,3,3,9,2,2,1,2,1,2,1,2,2,2,1,2,2,2,8,2,1,1,3,1,2,6,2,1,1,1,96,2,0,2,1,2,2,6,6,1,2,2,2,1,2,2,1,1,1,1,2,3,2,6,6,6,2,6,6,1,1,2,2,6,6,1,3,3,1,1,1,2,1,2,2,7,4,1,6,96,6,6,6,1,6,6,6,6,96,6,2,1,2,2,6,6,1,4,6,9,2,1,1,1,1,3,1,2,1,2,1,99,1
74807,1,4,4,9,1,6,1,2,2,2,2,2,2,1,9,2,2,3,2,2,1,1,1,2,2,6,1,2,6,2,5,6,6,6,6,6,6,6,6,6,2,1,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,7,4,2,1,8,2,3,3,1,2,1,1,1,99,2,0,6,6,6,6,6,6,1,6,6,1,3,3,1,1,3,2,1,1,2,1,99,2
74809,1,2,2,9,1,6,1,2,9,9,9,9,9,9,1,2,2,1,9,3,1,2,1,1,2,6,1,1,1,1,96,2,1,2,6,6,6,1,2,2,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,7,4,1,1,8,1,2,2,1,2,2,3,2,3,1,6,6,6,6,6,6,6,1,4,6,1,3,3,1,1,3,2,1,1,2,1,99,2
74811,1,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,1,3,1,1,1,2,2,6,1,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,6,2,1,2,1,7,4,1,1,2,1,2,2,1,2,2,2,2,4,1,6,6,6,6,6,6,6,3,5,6,1,1,1,1,1,1,2,2,2,1,2,4,2
74812,3,2,2,6,1,6,2,6,2,1,2,2,2,2,1,2,2,2,2,3,1,2,1,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,1,2,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,1,2,1,4,3,1,1,1,3,2,2,1,2,1,2,1,5,2,2,2,1,1,1,6,1,3,6,6,3,1,1,1,1,2,2,2,2,1,2,4,1
74814,2,4,4,4,2,5,1,2,2,2,2,2,2,1,1,2,2,1,1,3,1,2,1,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,1,1,2,1,2,2,2,2,3,2,1,6,6,2,2,6,1,6,6,6,6,2,2,6,6,6,6,2,2,1,2,1,5,5,1,1,7,2,2,2,2,2,2,2,1,3,2,1,2,1,1,2,2,1,3,5,6,2,3,3,2,2,1,2,2,2,1,1,99,1
74816,3,4,4,1,1,6,2,6,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,5,5,1,1,8,2,1,1,1,1,2,5,4,4,2,1,1,1,1,2,1,2,1,6,2,3,2,2,2,2,2,2,2,2,1,2,4,1
74817,2,1,1,5,2,1,2,6,2,2,2,2,2,1,2,1,2,1,4,1,1,2,1,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,1,1,2,1,2,2,2,2,3,2,6,6,6,2,1,6,1,6,6,6,6,6,2,6,6,6,6,1,2,1,2,1,4,2,1,1,5,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,6,1,1,6,2,2,1,1,1,1,2,2,2,2,2,1,2,2
74819,2,2,2,1,2,1,2,6,2,2,2,2,2,1,2,1,2,2,2,2,1,1,3,2,1,1,2,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,1,5,5,1,2,1,1,1,1,1,2,1,2,3,4,2,0,6,6,6,6,6,6,4,6,1,2,1,1,1,1,3,2,1,1,1,2,4,2
74820,2,3,3,2,1,6,2,6,2,2,2,2,2,1,1,2,2,1,2,3,2,1,4,1,2,6,2,2,6,2,5,6,6,6,6,6,6,6,6,6,1,1,2,2,1,2,2,2,2,2,2,3,2,1,2,6,6,1,6,6,6,6,6,6,4,6,6,6,6,6,6,2,1,2,1,2,2,1,1,1,0,9,1,3,1,5,5,5,2,2,3,1,1,2,1,6,3,9,99,9,9,9,9,9,9,1,2,9,9,9,9,99,2
74821,3,2,2,8,1,6,2,6,2,1,2,1,2,2,1,1,2,1,2,3,1,1,1,2,2,6,3,1,1,1,96,3,3,2,6,6,6,1,3,2,2,1,2,1,1,2,1,2,1,2,2,3,1,6,2,6,2,1,6,2,6,2,6,6,6,1,3,4,3,4,1,2,1,1,1,4,3,1,1,2,3,2,2,1,2,2,3,2,2,2,1,1,1,1,2,4,1,1,6,1,3,1,1,1,1,2,2,2,2,1,2,1,2
74822,2,4,4,7,1,6,2,6,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,3,1,1,1,96,4,4,2,6,6,6,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,6,2,1,2,1,7,5,1,1,6,2,2,1,2,1,2,4,1,3,1,6,6,6,6,6,6,6,3,2,6,2,2,1,2,1,1,1,2,2,2,1,2,2
74826,2,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,3,1,2,1,2,2,6,2,1,1,1,96,4,4,1,1,2,2,6,5,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,2,1,1,1,6,1,1,6,6,2,1,1,1,1,2,2,1,1,1,2,4,2
74827,1,2,2,8,1,6,1,2,2,2,2,2,2,1,2,2,2,1,3,3,1,2,1,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,1,10,1,1,7,0,1,1,1,2,1,1,1,3,1,6,6,6,6,6,6,6,3,3,6,1,2,1,2,1,1,1,1,2,1,2,3,2
74828,2,4,2,2,2,5,2,6,2,2,2,2,2,1,1,2,2,1,3,3,1,2,1,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,1,1,2,1,2,2,2,2,3,2,6,6,6,2,1,6,1,6,6,6,6,6,2,6,6,6,6,1,1,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,4,1,1,1,1,6,3,3,2,6,2,2,2,1,1,3,2,1,2,1,2,1,2
74831,2,4,4,10,1,6,2,6,2,2,2,2,2,1,1,2,2,1,5,3,1,6,1,2,1,1,2,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,0,0,6,1,1,2,1,2,7,1,1,1,0,1,1,1,1,2,2,2,2,1,6,6,6,6,6,6,6,3,3,6,2,3,3,3,3,1,1,1,2,2,1,2,2
74832,3,4,4,7,1,6,2,6,2,2,2,2,2,1,1,2,2,1,4,3,2,2,3,2,1,1,3,2,6,2,4,6,6,6,6,6,6,6,6,6,2,2,2,1,1,1,2,2,1,2,2,3,2,6,6,6,1,2,1,6,6,2,6,6,6,6,6,6,6,6,4,1,1,2,1,5,5,2,2,3,3,2,1,1,2,1,1,3,1,1,6,6,6,6,6,6,6,3,1,3,3,1,1,1,1,2,1,2,2,9,1,1,2
74833,2,1,9,2,1,6,2,6,2,2,2,2,2,1,1,1,2,1,7,3,1,1,2,2,2,6,2,1,1,1,96,3,0,1,6,6,6,1,6,2,2,2,2,1,2,2,1,2,2,2,2,3,2,6,6,6,1,6,6,1,6,6,6,6,6,2,6,3,6,0,2,2,1,2,1,6,10,1,1,1,0,1,1,2,1,2,2,2,2,2,2,2,1,2,2,3,3,3,1,6,2,3,3,3,3,1,2,2,2,1,2,2,1
74834,2,4,4,1,2,4,1,2,2,2,2,2,2,1,2,2,2,3,1,1,1,2,2,1,2,6,2,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,1,1,2,2,3,2,6,6,6,6,6,6,1,1,2,6,6,6,1,2,2,1,1,6,2,1,2,1,5,5,2,2,1,2,2,2,1,2,2,1,3,1,2,1,2,1,2,1,6,1,1,2,1,2,1,1,1,1,4,2,1,1,1,2,99,1
74835,1,4,4,10,1,6,2,6,2,2,2,2,2,1,1,1,2,2,1,3,1,2,1,2,1,1,2,1,1,1,96,2,2,1,1,2,2,6,3,2,2,2,2,2,1,2,1,2,2,2,2,3,1,6,6,6,6,2,6,1,6,6,6,6,6,2,6,2,6,2,6,2,1,2,1,4,5,1,1,2,2,3,2,1,2,1,1,1,3,1,6,6,6,6,6,6,6,3,2,6,1,1,1,1,1,1,1,2,2,1,2,3,2
74837,3,2,2,8,1,6,2,6,2,2,2,2,2,1,1,2,2,1,5,1,1,6,1,1,2,6,3,2,6,2,6,6,6,6,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,2,1,3,2,2,6,2,2,2,2,1,2,2,6,9,9,1,9,9,9,9,9,2,1,2,1,3,3,1,1,5,2,1,1,2,2,1,2,2,5,2,1,2,1,1,1,6,2,5,5,6,3,1,1,1,1,2,2,1,2,3,1,5,2
74839,3,2,2,4,2,1,1,2,2,1,2,2,2,2,1,2,2,1,3,3,1,2,1,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,1,1,2,1,2,1,3,2,6,6,6,6,1,2,1,6,2,6,9,6,2,6,6,6,6,6,2,1,2,2,7,4,1,6,96,6,6,6,1,6,6,6,6,96,6,1,1,1,2,1,6,1,3,6,2,3,1,1,1,1,3,2,1,2,1,2,3,2
74840,2,4,4,4,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,3,1,2,4,1,2,6,2,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,4,3,1,1,7,0,1,1,3,3,3,5,2,2,2,1,1,1,1,1,6,3,1,6,6,2,2,2,1,1,2,2,2,2,1,2,2,1
74841,2,2,2,5,1,6,1,1,2,1,2,1,2,2,1,1,2,1,8,3,2,2,1,2,2,6,2,1,1,1,96,3,0,2,6,6,6,1,6,2,2,2,1,2,1,2,2,2,2,2,2,3,1,6,6,2,6,1,6,6,6,6,6,6,6,6,6,3,6,0,6,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,3,2,2,1,1,1,1,6,1,3,3,1,2,1,1,1,1,1,1,1,2,1,2,4,2
74843,2,3,3,9,1,6,2,6,2,1,2,2,2,2,1,1,2,2,2,5,2,2,2,1,2,6,2,1,1,1,96,0,0,6,6,6,6,6,6,2,1,2,2,2,1,2,1,2,1,2,2,3,2,1,6,6,6,2,6,1,6,2,6,6,9,2,6,0,6,0,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,2,1,1,2,3,3,3,2,6,2,3,3,3,3,1,1,2,2,1,2,1,1
74844,1,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,2,3,2,2,2,1,2,6,1,1,1,1,96,0,0,6,6,6,6,6,6,2,2,1,2,2,1,2,1,2,1,2,2,3,2,6,2,6,6,1,6,1,6,2,6,6,6,1,1,1,0,0,6,2,1,2,1,7,4,1,1,3,0,1,1,1,2,2,3,2,3,1,6,6,6,6,6,6,6,1,99,6,1,1,1,1,1,1,2,1,2,1,2,2,1
74846,1,4,4,8,1,6,2,6,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,6,1,1,1,1,96,2,1,1,6,6,6,1,3,2,2,1,2,1,1,2,2,1,1,2,1,3,2,6,2,6,2,2,6,6,2,1,6,1,6,6,3,3,4,4,1,2,1,2,1,1,10,1,1,1,0,1,1,1,2,2,4,2,3,2,4,2,1,1,1,6,1,1,6,6,1,3,3,3,3,3,1,2,1,1,2,3,1
74847,1,1,1,10,1,6,1,1,2,2,2,2,2,1,1,2,2,1,3,2,2,1,3,1,1,2,2,1,1,1,96,2,3,2,6,6,6,1,5,1,2,2,2,1,1,2,1,1,2,2,2,3,2,6,6,6,2,1,6,2,1,6,6,6,6,2,4,4,4,4,1,1,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,3,2,1,1,2,1,1,3,4,6,1,3,2,1,1,1,2,1,2,1,2,1,1
74848,1,3,3,10,2,1,1,2,2,2,2,2,2,1,1,1,2,2,9,3,1,2,1,2,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,1,1,2,3,2,6,6,6,6,6,6,1,6,2,1,6,6,1,9,9,9,9,6,2,1,2,2,6,7,1,6,96,6,6,6,1,6,6,6,6,96,6,0,6,6,6,6,6,6,1,6,1,1,2,2,1,1,4,2,1,1,1,2,5,1
74851,1,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,1,3,1,1,2,2,2,6,1,1,1,1,96,3,2,2,6,6,6,1,4,2,2,1,2,2,2,2,1,2,2,2,2,3,1,6,2,6,6,6,6,1,6,6,6,6,6,2,6,3,6,2,6,1,1,2,1,7,4,1,1,3,0,1,1,1,2,1,2,2,3,1,6,6,6,6,6,6,6,1,5,1,1,9,9,1,1,3,2,1,2,2,1,3,2
74853,3,4,4,10,2,1,2,6,2,2,2,2,2,1,1,1,2,3,6,3,1,2,1,2,2,6,3,1,1,1,96,0,0,6,6,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,2,1,2,2,4,2,1,6,96,6,6,6,1,6,6,6,6,96,6,0,6,6,6,6,6,6,1,6,3,3,1,1,1,1,4,2,1,1,1,2,5,2
74855,1,1,1,8,1,6,2,6,2,2,2,2,2,1,2,2,2,1,3,3,2,1,1,1,2,6,1,1,1,1,96,1,9,2,6,6,6,1,6,2,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,4,3,1,2,2,2,3,3,3,6,1,2,2,1,1,1,1,2,2,1,2,3,2
74856,3,3,3,2,1,6,2,6,2,1,1,2,2,2,2,1,2,1,4,2,1,6,5,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,1,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,1,2,2,5,10,2,6,96,6,6,6,2,6,6,6,6,96,6,9,6,6,6,6,6,6,5,6,3,3,1,1,9,9,4,2,1,2,1,1,1,2
74860,1,2,2,4,1,6,1,3,2,2,2,2,2,1,2,2,2,1,9,3,1,2,1,2,2,6,1,1,1,1,96,0,0,6,6,6,6,6,6,2,2,2,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,0,6,0,6,2,1,2,1,7,5,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,6,1,3,2,6,1,2,2,9,9,1,2,1,2,1,2,1,1
74861,2,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,3,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,7,4,1,1,1,2,3,3,1,2,5,2,2,5,2,0,6,6,6,6,6,6,1,4,2,2,3,3,2,2,3,2,1,1,2,1,5,2
74863,2,4,4,6,1,6,2,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,96,4,3,2,6,6,6,1,5,2,2,2,2,1,2,2,2,1,1,2,2,3,1,6,6,6,2,6,6,6,1,2,6,6,6,6,2,4,0,3,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,2,2,2,4,2,3,2,1,1,2,2,2,3,2,6,2,1,1,1,1,1,2,1,2,1,2,5,2
74865,2,4,4,2,1,6,2,6,2,2,2,2,2,1,1,2,2,1,3,3,1,6,4,2,2,6,2,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,2,2,1,1,2,0,1,1,3,2,2,2,3,2,1,6,6,6,6,6,6,6,3,1,6,2,9,9,9,9,1,1,2,2,3,1,2,2
74866,1,3,3,8,1,6,2,6,2,1,2,2,2,2,1,2,2,2,3,2,2,2,2,1,2,6,1,1,1,1,96,1,1,2,1,2,2,6,1,2,2,1,2,2,1,2,1,2,2,2,2,3,1,6,2,6,6,1,6,2,6,6,6,6,6,1,0,1,0,1,6,2,1,2,1,6,2,1,1,4,1,2,2,1,1,2,4,1,3,2,1,3,1,1,1,6,2,1,6,6,1,3,3,1,1,1,2,1,2,1,2,3,1
